Project Name,Policy ID,Evaluation
radeksimko/devheaven-cz-2018-talk-demo,POL93,NONE
QuiNovas/terraform-aws-cloudfront,POL93,BOTH
troydieter/aws-textract-comprehend,POL46,NONE
troydieter/aws-textract-comprehend,POL70,NONE
troydieter/aws-textract-comprehend,POL71,TFSEC
troydieter/aws-textract-comprehend,POL93,BOTH
MartinPaulEve/meve-iac,POL93,TFSEC
wri/gfw-iac-workshop,POL93,NONE
cullancarey/terraform-aws-static-s3-website-template,POL93,NONE
logicbomb-1/terraform-aws-cis-benchmark,POL70,BOTH
logicbomb-1/terraform-aws-cis-benchmark,POL71,CHECKOV
logicbomb-1/terraform-aws-cis-benchmark,POL81,NONE
rackspace-infrastructure-automation/aws-terraform-s3,POL93,TFSEC
yami-jabami/juuzou,POL93,BOTH
temmyzeus/spotify_airflow_batch_ingestion,POL93,NONE
BielosX/AWS-developer,POL58,NONE
BielosX/AWS-developer,POL64,NONE
BielosX/AWS-developer,POL69,NONE
BielosX/AWS-developer,POL90,NONE
BielosX/AWS-developer,POL93,NONE
mondorobot/terraform-s3,POL93,NONE
keithsjohnson/AWSServerlessFeedbackDemo,POL58,NONE
keithsjohnson/AWSServerlessFeedbackDemo,POL93,NONE
lazam/terraform-ansible,POL93,NONE
springboot-angular2-tutorial/micropost-formation,POL16,NONE
springboot-angular2-tutorial/micropost-formation,POL28,TFSEC
springboot-angular2-tutorial/micropost-formation,POL93,NONE
springboot-angular2-tutorial/micropost-formation,POL107,NONE
springboot-angular2-tutorial/micropost-formation,POL111,TFSEC
ccnmtl/tfmodules,POL93,NONE
nsbno/app-infrastructure,POL58,NONE
nsbno/app-infrastructure,POL90,NONE
nsbno/app-infrastructure,POL93,NONE
codeship-library/codeship-docker-terraform,POL58,NONE
codeship-library/codeship-docker-terraform,POL93,NONE
graymeta/terraform-aws-platform,POL16,NONE
graymeta/terraform-aws-platform,POL28,TFSEC
graymeta/terraform-aws-platform,POL46,NONE
graymeta/terraform-aws-platform,POL48,TFSEC
graymeta/terraform-aws-platform,POL70,NONE
graymeta/terraform-aws-platform,POL71,TFSEC
graymeta/terraform-aws-platform,POL93,NONE
graymeta/terraform-aws-platform,POL107,NONE
graymeta/terraform-aws-platform,POL111,TFSEC
glaucius/aws-terraform,POL93,NONE
